order_id,supplier_id,warehouse_id,product_id,quantity,unit_cost,total_cost,order_date,expected_delivery,order_status,priority,,,,0
PO000232,SUP0166,WH001,PRD0382,467,17535.21,8188943.07,08-06-2023,12-07-2023,In Transit,Medium,,,,
PO000233,SUP0226,WH014,PRD0197,123,1715.9,211055.7,03-09-2023,18-09-2023,Delivered,Low,,,,
PO000234,SUP0073,WH011,PRD0360,336,16186.83,5438774.88,12-11-2024,09-12-2024,Delivered,Low,,,,
PO000235,SUP0079,WH017,PRD0125,255,35104.83,8951731.65,09-01-2022,03-02-2022,Pending,Critical,,,,
PO000236,SUP0085,WH014,PRD0335,838,6023.47,5047667.86,07-10-2023,06-11-2023,Cancelled,High,,,,
PO000237,SUP0038,WH002,PRD0415,111,11803.19,1310154.09,26-08-2022,24-09-2022,Cancelled,High,,,,
PO000238,SUP0009,WH013,PRD0424,407,3862.46,1572021.22,27-05-2022,01-07-2022,Cancelled,Low,,,,
PO000239,SUP0220,WH015,PRD0108,281,30418.9,8547710.9,01-06-2023,03-07-2023,Delivered,High,,,,
PO000240,SUP0205,WH013,PRD0070,883,5210.58,4600942.14,21-07-2022,09-08-2022,Delivered,High,,,,
PO000241,SUP0223,WH015,PRD0427,184,27029.89,4973499.76,12-06-2024,03-07-2024,Delivered,Low,,,,
PO000242,SUP0077,WH002,PRD0472,688,39211.04,26977195.52,11-10-2024,22-10-2024,In Transit,Low,,,,
PO000243,SUP0160,WH003,PRD0181,280,19482.28,5455038.4,27-01-2022,08-02-2022,Delivered,High,,,,
PO000244,SUP0134,WH015,PRD0061,468,43289.56,20259514.08,27-10-2024,18-11-2024,Delivered,Critical,,,,
PO000245,SUP0278,WH001,PRD0448,144,31514.07,4538026.08,22-12-2024,12-01-2025,Delivered,Critical,,,,
PO000246,SUP0084,WH004,PRD0128,65,1564.88,101717.2,17-01-2023,30-01-2023,Pending,High,,,,
PO000247,SUP0281,WH003,PRD0027,108,14637.43,1580842.44,27-06-2023,03-08-2023,Delivered,Medium,,,,
PO000248,SUP0152,WH006,PRD0402,754,19132.54,14425935.16,09-02-2024,05-03-2024,Pending,Low,,,,
PO000249,SUP0100,WH017,PRD0401,62,15137.4,938518.8,03-03-2024,20-03-2024,Cancelled,Low,,,,
PO000250,SUP0126,WH003,PRD0216,39,41212.48,1607286.72,11-02-2024,06-03-2024,Delivered,Critical,,,,
PO000251,SUP0043,WH010,PRD0049,853,19502.91,16635982.23,04-08-2022,20-08-2022,Delivered,Medium,,,,
PO000252,SUP0178,WH007,PRD0079,568,45946.56,26097646.08,17-05-2022,19-06-2022,Delivered,Critical,,,,
PO000253,SUP0242,WH017,PRD0339,952,17108.62,16287406.24,27-11-2022,05-01-2023,Delivered,High,,,,
PO000254,SUP0286,WH007,PRD0457,785,45476.03,35698683.55,14-06-2022,19-07-2022,Cancelled,Medium,,,,
PO000255,SUP0058,WH001,PRD0264,988,13896.51,13729751.88,11-02-2023,15-03-2023,Cancelled,High,,,,
PO000256,SUP0275,WH012,PRD0386,317,34159.31,10828501.27,20-10-2024,14-11-2024,Delivered,Medium,,,,
PO000257,SUP0114,WH002,PRD0334,209,28694.44,5997137.96,22-11-2024,27-12-2024,Delivered,Low,,,,
PO000258,SUP0100,WH013,PRD0443,850,14112.39,11995531.5,17-05-2023,30-05-2023,Delivered,Critical,,,,
PO000259,SUP0133,WH014,PRD0225,569,46824.44,26643106.36,28-11-2023,12-12-2023,Pending,Medium,,,,
PO000260,SUP0115,WH009,PRD0411,634,28407.9,18010608.6,02-07-2024,08-08-2024,Delivered,Critical,,,,
PO000261,SUP0226,WH001,PRD0391,139,465.8,64746.2,14-04-2023,01-05-2023,Delivered,Critical,,,,
PO000262,SUP0262,WH009,PRD0188,921,3071.84,2829164.64,09-07-2023,04-08-2023,Delivered,Medium,,,,
PO000263,SUP0075,WH018,PRD0195,570,14796.41,8433953.7,17-10-2023,14-11-2023,In Transit,Low,,,,
PO000264,SUP0089,WH018,PRD0228,313,22507.08,7044716.04,02-10-2022,17-10-2022,Pending,Critical,,,,
PO000265,SUP0283,WH015,PRD0269,597,36862.93,22007169.21,04-08-2024,07-09-2024,Delivered,High,,,,
PO000266,SUP0036,WH019,PRD0284,784,38083.54,29857495.36,09-06-2022,05-07-2022,Delivered,Low,,,,
PO000267,SUP0109,WH005,PRD0211,262,44498.69,11658656.78,11-06-2024,22-06-2024,Pending,Medium,,,,
PO000268,SUP0064,WH003,PRD0211,812,44498.69,36132936.28,10-06-2023,16-06-2023,Delivered,Critical,,,,
PO000269,SUP0170,WH008,PRD0032,287,18040.52,5177629.24,01-04-2023,27-04-2023,Delivered,Critical,,,,
PO000270,SUP0190,WH006,PRD0462,131,2267.57,297051.67,18-03-2023,05-04-2023,Delivered,Critical,,,,
PO000271,SUP0207,WH003,PRD0094,709,4212.78,2986861.02,03-08-2022,09-08-2022,In Transit,High,,,,
PO000272,SUP0270,WH010,PRD0362,899,26741.75,24040833.25,26-09-2024,02-11-2024,In Transit,Critical,,,,
PO000273,SUP0187,WH014,PRD0103,114,17624.27,2009166.78,25-08-2022,25-09-2022,Pending,Low,,,,
PO000274,SUP0113,WH017,PRD0310,249,36206.45,9015406.05,28-05-2023,27-06-2023,Cancelled,Medium,,,,
PO000275,SUP0150,WH008,PRD0455,778,46125.36,35885530.08,15-08-2024,10-09-2024,Delivered,High,,,,
PO000276,SUP0128,WH004,PRD0206,783,37936.35,29704162.05,22-11-2022,02-12-2022,In Transit,Low,,,,
PO000277,SUP0106,WH015,PRD0209,714,3842.62,2743630.68,21-05-2024,03-06-2024,Pending,Medium,,,,
PO000278,SUP0242,WH003,PRD0406,154,7154.56,1101802.24,17-02-2022,01-03-2022,Delivered,Medium,,,,
PO000279,SUP0136,WH010,PRD0369,644,19140.97,12326784.68,16-01-2023,21-02-2023,Delivered,High,,,,
PO000280,SUP0233,WH005,PRD0335,519,6023.47,3126180.93,19-03-2024,16-04-2024,Delivered,Critical,,,,
PO000281,SUP0045,WH016,PRD0323,557,44009.52,24513302.64,05-11-2022,26-11-2022,In Transit,High,,,,
PO000282,SUP0269,WH018,PRD0476,310,5103.9,1582209,20-04-2024,11-05-2024,Delivered,Critical,,,,
PO000283,SUP0102,WH001,PRD0288,264,26598.59,7022027.76,27-01-2022,20-02-2022,Delivered,Critical,,,,
PO000284,SUP0104,WH014,PRD0446,632,10614.13,6708130.16,03-11-2023,27-11-2023,Delivered,Low,,,,
PO000285,SUP0033,WH015,PRD0306,866,14838.02,12849725.32,09-09-2024,03-10-2024,In Transit,High,,,,
PO000286,SUP0171,WH013,PRD0281,270,44652.97,12056301.9,14-10-2024,28-10-2024,Delivered,Low,,,,
PO000287,SUP0032,WH002,PRD0461,584,38766.03,22639361.52,14-11-2023,12-12-2023,Delivered,Critical,,,,
PO000288,SUP0298,WH018,PRD0308,147,33614.49,4941330.03,01-12-2022,07-01-2023,Cancelled,Low,,,,
PO000289,SUP0115,WH014,PRD0273,107,6484.41,693831.87,11-10-2024,11-11-2024,Delivered,Critical,,,,
PO000290,SUP0060,WH005,PRD0389,20,24391.55,487831,27-02-2022,27-03-2022,Delivered,Critical,,,,
PO000291,SUP0192,WH018,PRD0440,303,45371.4,13747534.2,22-09-2023,16-10-2023,Delivered,Critical,,,,
PO000292,SUP0022,WH013,PRD0153,200,6891.98,1378396,21-12-2022,29-12-2022,Cancelled,Medium,,,,
PO000293,SUP0011,WH014,PRD0029,653,12708.82,8298859.46,10-02-2024,12-03-2024,In Transit,Low,,,,
PO000294,SUP0120,WH004,PRD0357,80,43049.31,3443944.8,13-09-2024,15-10-2024,Delivered,Medium,,,,
PO000295,SUP0182,WH007,PRD0061,533,43289.56,23073335.48,12-11-2023,04-12-2023,Cancelled,Medium,,,,
PO000296,SUP0221,WH006,PRD0289,648,12516.27,8110542.96,14-12-2022,03-01-2023,Cancelled,Low,,,,
PO000297,SUP0105,WH014,PRD0412,109,49716.22,5419067.98,10-06-2022,06-07-2022,Delivered,Low,,,,
PO000298,SUP0113,WH004,PRD0335,480,6023.47,2891265.6,14-02-2023,14-03-2023,Delivered,Low,,,,
PO000299,SUP0095,WH019,PRD0297,582,18822.1,10954462.2,01-08-2022,29-08-2022,Delivered,High,,,,
PO000300,SUP0294,WH001,PRD0206,682,37936.35,25872590.7,22-10-2022,05-11-2022,Delivered,High,,,,
PO000301,SUP0119,WH001,PRD0049,809,19502.91,15777854.19,21-06-2022,10-07-2022,Pending,Medium,,,,
PO000302,SUP0035,WH015,PRD0466,491,43850.64,21530664.24,11-04-2023,02-05-2023,Delivered,Critical,,,,
PO000303,SUP0092,WH003,PRD0244,960,36467.09,35008406.4,22-11-2024,15-12-2024,Cancelled,Low,,,,
PO000304,SUP0153,WH006,PRD0318,1000,34526.13,34526130,08-10-2023,06-11-2023,Delivered,Critical,,,,
PO000305,SUP0091,WH012,PRD0287,900,26735.75,24062175,04-05-2022,17-05-2022,Delivered,Medium,,,,
PO000306,SUP0238,WH018,PRD0345,843,37151.29,31318537.47,01-11-2023,07-11-2023,Delivered,Medium,,,,
PO000307,SUP0141,WH015,PRD0405,793,48271.73,38279481.89,10-02-2024,22-02-2024,Delivered,Medium,,,,
PO000308,SUP0011,WH006,PRD0326,742,28294.11,20994229.62,25-10-2024,20-11-2024,Pending,Medium,,,,
PO000309,SUP0232,WH007,PRD0226,251,19800.74,4969985.74,19-01-2023,11-02-2023,Delivered,Low,,,,
PO000310,SUP0136,WH014,PRD0387,526,19355.21,10180840.46,06-12-2023,07-01-2024,Delivered,Critical,,,,
PO000311,SUP0068,WH016,PRD0294,202,45354.02,9161512.04,15-06-2022,24-06-2022,In Transit,Medium,,,,
PO000312,SUP0022,WH015,PRD0389,141,24391.55,3439208.55,21-04-2022,19-05-2022,Pending,Medium,,,,
PO000313,SUP0128,WH014,PRD0242,561,42925.92,24081441.12,02-01-2022,10-02-2022,Delivered,High,,,,
PO000314,SUP0281,WH004,PRD0454,660,33016.47,21790870.2,21-03-2022,04-04-2022,Pending,Critical,,,,
PO000315,SUP0008,WH018,PRD0056,892,15727.97,14029349.24,11-12-2024,24-12-2024,Pending,Low,,,,
PO000316,SUP0264,WH010,PRD0431,437,7104.5,3104666.5,22-10-2022,04-11-2022,Pending,Low,,,,
PO000317,SUP0177,WH017,PRD0330,468,7930.68,3711558.24,24-12-2023,27-01-2024,Delivered,Low,,,,
PO000318,SUP0206,WH001,PRD0352,971,8765.15,8510960.65,05-04-2024,20-04-2024,Pending,High,,,,
PO000319,SUP0033,WH002,PRD0016,890,15057.64,13401299.6,13-12-2024,27-12-2024,Delivered,Critical,,,,
PO000320,SUP0082,WH001,PRD0332,390,13980.04,5452215.6,21-12-2023,07-01-2024,In Transit,Low,,,,
PO000321,SUP0010,WH013,PRD0160,754,49534.76,37349209.04,25-04-2022,11-05-2022,Delivered,High,,,,
PO000322,SUP0078,WH004,PRD0011,830,27755.57,23037123.1,26-12-2024,27-01-2025,Cancelled,High,,,,
PO000323,SUP0104,WH007,PRD0411,280,28407.9,7954212,06-07-2024,12-08-2024,Pending,Medium,,,,
PO000324,SUP0104,WH019,PRD0262,639,49971.53,31931807.67,20-10-2023,16-11-2023,In Transit,High,,,,
PO000325,SUP0270,WH001,PRD0375,500,18922.19,9461095,13-08-2022,25-08-2022,Delivered,Low,,,,
PO000326,SUP0023,WH016,PRD0367,735,37000.67,27195492.45,24-11-2022,26-12-2022,Delivered,Low,,,,
PO000327,SUP0265,WH019,PRD0417,135,34703.56,4684980.6,26-04-2023,19-05-2023,Delivered,High,,,,
PO000328,SUP0111,WH011,PRD0198,396,11122.67,4404577.32,21-05-2024,31-05-2024,Delivered,Medium,,,,
PO000329,SUP0247,WH017,PRD0163,921,49130.11,45248831.31,15-01-2023,31-01-2023,In Transit,Critical,,,,
PO000330,SUP0171,WH006,PRD0443,972,14112.39,13717243.08,13-12-2022,25-12-2022,Pending,High,,,,
PO000331,SUP0022,WH013,PRD0306,432,14838.02,6410024.64,14-06-2023,08-07-2023,Cancelled,High,,,,
PO000332,SUP0299,WH015,PRD0141,245,37004.84,9066185.8,04-06-2024,21-06-2024,Delivered,Medium,,,,
PO000333,SUP0114,WH002,PRD0301,417,34318.43,14310785.31,14-08-2023,01-09-2023,In Transit,High,,,,
PO000334,SUP0192,WH005,PRD0259,936,47155.95,44137969.2,08-08-2023,26-08-2023,Cancelled,Low,,,,
PO000335,SUP0209,WH005,PRD0092,625,34460.73,21537956.25,20-02-2024,17-03-2024,Cancelled,High,,,,
PO000336,SUP0158,WH014,PRD0295,63,49245.49,3102465.87,22-01-2022,22-02-2022,Pending,Medium,,,,
PO000337,SUP0225,WH014,PRD0105,624,5113.21,3190643.04,14-06-2022,10-07-2022,Delivered,Low,,,,
PO000338,SUP0057,WH014,PRD0444,974,35893.41,34960181.34,25-10-2022,24-11-2022,Cancelled,High,,,,
PO000339,SUP0138,WH004,PRD0366,114,17998.25,2051800.5,26-12-2023,09-01-2024,Delivered,Medium,,,,
PO000340,SUP0144,WH006,PRD0403,957,6905.43,6608496.51,24-12-2023,27-01-2024,Pending,Critical,,,,
PO000341,SUP0290,WH005,PRD0281,428,44652.97,19111471.16,04-12-2024,14-12-2024,Pending,Critical,,,,
PO000342,SUP0122,WH010,PRD0297,693,18822.1,13043715.3,15-08-2022,18-09-2022,Delivered,Medium,,,,
PO000343,SUP0188,WH002,PRD0196,583,47440.04,27657543.32,19-08-2022,28-09-2022,Delivered,High,,,,
PO000344,SUP0254,WH020,PRD0262,306,49971.53,15291288.18,04-03-2022,26-03-2022,Delivered,Low,,,,
PO000345,SUP0121,WH001,PRD0176,628,19480.23,12233584.44,05-10-2023,13-10-2023,Cancelled,Low,,,,
PO000346,SUP0037,WH020,PRD0263,146,14205.58,2074014.68,11-05-2024,08-06-2024,Delivered,Medium,,,,
PO000347,SUP0267,WH010,PRD0346,974,9458.42,9212501.08,16-05-2024,26-05-2024,In Transit,High,,,,
PO000348,SUP0005,WH017,PRD0344,860,2384.33,2050523.8,23-08-2022,14-09-2022,Delivered,High,,,,
PO000349,SUP0005,WH017,PRD0240,957,11955.21,11441135.97,23-05-2022,07-06-2022,Delivered,Critical,,,,
PO000350,SUP0176,WH001,PRD0274,869,45639.98,39661142.62,27-07-2022,21-08-2022,Delivered,Low,,,,
PO000351,SUP0102,WH010,PRD0373,348,30209.01,10512735.48,10-02-2022,27-02-2022,Delivered,High,,,,
PO000352,SUP0068,WH003,PRD0319,742,39865.79,29580416.18,17-09-2024,29-09-2024,Delivered,Medium,,,,
PO000353,SUP0248,WH014,PRD0134,118,19210.68,2266860.24,07-09-2024,24-09-2024,Delivered,Medium,,,,
PO000354,SUP0298,WH013,PRD0197,592,1715.9,1015812.8,11-12-2023,30-12-2023,Pending,Medium,,,,
PO000355,SUP0033,WH019,PRD0188,372,3071.84,1142724.48,02-02-2024,23-02-2024,In Transit,Medium,,,,
PO000356,SUP0022,WH011,PRD0089,41,24318.36,997052.76,23-01-2023,22-02-2023,Pending,Critical,,,,
PO000357,SUP0006,WH012,PRD0262,892,49971.53,44574604.76,26-07-2023,25-08-2023,Cancelled,Critical,,,,
PO000358,SUP0270,WH012,PRD0162,436,39711.11,17314043.96,27-11-2022,07-12-2022,Delivered,Low,,,,
PO000359,SUP0027,WH002,PRD0410,971,41753.94,40543075.74,05-08-2023,15-08-2023,Cancelled,High,,,,
PO000360,SUP0025,WH003,PRD0118,731,32062.81,23437914.11,02-04-2022,03-05-2022,Pending,High,,,,
PO000361,SUP0226,WH012,PRD0227,762,40042.47,30512362.14,27-05-2022,12-06-2022,In Transit,High,,,,
PO000362,SUP0177,WH016,PRD0427,830,27029.89,22434808.7,21-09-2022,11-10-2022,Delivered,Critical,,,,
PO000363,SUP0050,WH006,PRD0337,488,4635.69,2262216.72,02-06-2023,28-06-2023,Delivered,High,,,,
PO000364,SUP0246,WH008,PRD0435,731,45395.53,33184132.43,23-07-2024,07-08-2024,Delivered,Critical,,,,
PO000365,SUP0019,WH002,PRD0063,215,34266.36,7367267.4,14-04-2024,15-05-2024,Pending,Critical,,,,
PO000366,SUP0234,WH011,PRD0462,777,2267.57,1761901.89,01-08-2023,23-08-2023,Delivered,Critical,,,,
PO000367,SUP0249,WH001,PRD0353,148,30347.42,4491418.16,19-06-2024,08-07-2024,Delivered,Medium,,,,
PO000368,SUP0029,WH007,PRD0199,414,37292.63,15439148.82,19-04-2022,07-05-2022,Delivered,Low,,,,
PO000369,SUP0153,WH008,PRD0053,128,19493.1,2495116.8,12-08-2022,06-09-2022,Pending,Low,,,,
PO000370,SUP0138,WH003,PRD0217,697,10426.95,7267584.15,04-11-2024,10-11-2024,Delivered,Medium,,,,
PO000371,SUP0010,WH010,PRD0201,530,36491.37,19340426.1,04-04-2022,25-04-2022,Delivered,Critical,,,,
PO000372,SUP0267,WH015,PRD0328,761,17352.9,13205556.9,19-02-2022,26-02-2022,Delivered,Medium,,,,
PO000373,SUP0134,WH011,PRD0301,91,34318.43,3122977.13,19-11-2024,09-12-2024,Pending,Low,,,,
PO000374,SUP0168,WH011,PRD0210,60,44671.99,2680319.4,27-01-2023,19-02-2023,In Transit,Critical,,,,
PO000375,SUP0178,WH010,PRD0398,617,942.86,581744.62,05-02-2023,06-03-2023,Cancelled,High,,,,
PO000376,SUP0273,WH013,PRD0144,368,17386.54,6398246.72,04-02-2023,24-02-2023,Pending,Medium,,,,
PO000377,SUP0082,WH015,PRD0341,180,18228.4,3281112,23-09-2024,04-10-2024,Pending,Low,,,,
PO000378,SUP0077,WH017,PRD0124,696,33337.37,23202809.52,14-05-2022,26-05-2022,Cancelled,Critical,,,,
PO000379,SUP0190,WH020,PRD0032,536,18040.52,9669718.72,24-08-2024,17-09-2024,Cancelled,Critical,,,,
PO000380,SUP0096,WH016,PRD0378,942,38705.68,36460750.56,05-10-2022,05-11-2022,In Transit,Low,,,,
PO000381,SUP0135,WH007,PRD0255,285,8229.08,2345287.8,28-12-2024,01-02-2025,Delivered,Medium,,,,
PO000382,SUP0204,WH020,PRD0288,855,26598.59,22741794.45,18-10-2022,14-11-2022,Delivered,Critical,,,,
PO000383,SUP0076,WH008,PRD0086,67,34894.72,2337946.24,05-06-2024,08-07-2024,Cancelled,High,,,,
PO000384,SUP0146,WH006,PRD0317,477,5780.22,2757164.94,28-05-2024,20-06-2024,Delivered,Medium,,,,
PO000385,SUP0205,WH015,PRD0136,105,45801.15,4809120.75,07-01-2024,19-01-2024,Cancelled,Critical,,,,
PO000386,SUP0028,WH011,PRD0281,343,44652.97,15315968.71,24-12-2024,05-01-2025,Delivered,High,,,,
PO000387,SUP0229,WH004,PRD0180,115,36879.3,4241119.5,26-02-2022,21-03-2022,Delivered,High,,,,
PO000388,SUP0297,WH012,PRD0457,589,45476.03,26785381.67,25-04-2023,28-05-2023,Delivered,High,,,,
PO000389,SUP0177,WH019,PRD0470,388,13139.01,5097935.88,08-12-2023,03-01-2024,Delivered,Critical,,,,
PO000390,SUP0145,WH010,PRD0136,94,45801.15,4305308.1,08-08-2023,25-08-2023,Delivered,Critical,,,,
PO000391,SUP0183,WH019,PRD0227,233,40042.47,9329895.51,10-05-2023,19-05-2023,In Transit,Low,,,,
PO000392,SUP0297,WH007,PRD0099,890,11524.45,10256760.5,17-01-2023,18-02-2023,Delivered,Low,,,,
PO000393,SUP0268,WH013,PRD0484,642,30015.79,19270137.18,03-06-2022,02-07-2022,In Transit,Medium,,,,
PO000394,SUP0070,WH016,PRD0086,757,34894.72,26415303.04,01-09-2022,06-10-2022,Cancelled,Low,,,,
PO000395,SUP0058,WH002,PRD0406,367,7154.56,2625723.52,22-09-2023,03-10-2023,In Transit,Critical,,,,
PO000396,SUP0145,WH015,PRD0461,763,38766.03,29578480.89,15-11-2022,13-12-2022,In Transit,Low,,,,
PO000397,SUP0216,WH001,PRD0353,125,30347.42,3793427.5,09-11-2023,06-12-2023,Pending,Critical,,,,
PO000398,SUP0208,WH006,PRD0235,24,37943.03,910632.72,01-05-2023,10-05-2023,Delivered,High,,,,
PO000399,SUP0187,WH008,PRD0091,769,7983.38,6139219.22,18-04-2023,30-04-2023,Pending,Low,,,,
PO000400,SUP0246,WH010,PRD0442,671,7034.52,4720162.92,25-09-2022,08-10-2022,Delivered,High,,,,
PO000401,SUP0134,WH006,PRD0410,295,41753.94,12317412.3,27-06-2022,05-07-2022,Cancelled,Low,,,,
PO000402,SUP0088,WH020,PRD0265,568,35583.58,20211473.44,26-07-2023,08-08-2023,Delivered,Low,,,,
PO000403,SUP0267,WH003,PRD0300,169,27409.39,4632186.91,17-07-2023,12-08-2023,Delivered,Medium,,,,
PO000404,SUP0115,WH018,PRD0386,690,34159.31,23569923.9,08-03-2024,30-03-2024,Delivered,Low,,,,
PO000405,SUP0264,WH012,PRD0187,337,6611.43,2228051.91,25-03-2023,28-04-2023,Cancelled,Critical,,,,
PO000406,SUP0118,WH011,PRD0488,259,35210.73,9119579.07,22-01-2022,15-02-2022,Cancelled,High,,,,
PO000407,SUP0031,WH017,PRD0492,350,27975.67,9791484.5,08-12-2024,27-12-2024,Cancelled,Critical,,,,
PO000408,SUP0186,WH010,PRD0444,301,35893.41,10803916.41,12-10-2022,06-11-2022,Cancelled,Medium,,,,
PO000409,SUP0237,WH015,PRD0254,502,37473.16,18811526.32,15-11-2022,07-12-2022,Pending,Medium,,,,
PO000410,SUP0281,WH011,PRD0360,438,16186.83,7089831.54,19-01-2022,15-02-2022,Delivered,Critical,,,,
PO000411,SUP0136,WH010,PRD0095,625,36326.82,22704262.5,19-08-2022,11-09-2022,Pending,Critical,,,,
PO000412,SUP0089,WH012,PRD0011,165,27755.57,4579669.05,16-07-2024,09-08-2024,Delivered,Medium,,,,
PO000413,SUP0171,WH009,PRD0449,278,12987.16,3610430.48,01-04-2024,29-04-2024,Delivered,Critical,,,,
PO000414,SUP0132,WH018,PRD0407,367,26903.89,9873727.63,17-05-2024,31-05-2024,Pending,Critical,,,,
PO000415,SUP0007,WH001,PRD0477,107,27573.75,2950391.25,26-07-2024,08-08-2024,Delivered,High,,,,
PO000416,SUP0113,WH010,PRD0089,215,24318.36,5228447.4,26-10-2024,28-11-2024,In Transit,Medium,,,,
PO000417,SUP0252,WH004,PRD0147,426,4742.03,2020104.78,13-06-2023,20-07-2023,Cancelled,Low,,,,
PO000418,SUP0099,WH003,PRD0184,469,9492.86,4452151.34,01-01-2024,30-01-2024,Cancelled,Low,,,,
PO000419,SUP0154,WH013,PRD0029,259,12708.82,3291584.38,02-04-2022,28-04-2022,In Transit,Low,,,,
PO000420,SUP0051,WH003,PRD0031,526,25379.97,13349864.22,07-02-2024,04-03-2024,Cancelled,High,,,,
PO000421,SUP0180,WH003,PRD0186,225,26369.78,5933200.5,18-05-2023,09-06-2023,Delivered,High,,,,
PO000422,SUP0207,WH016,PRD0428,48,38630.03,1854241.44,07-12-2022,24-12-2022,Delivered,Medium,,,,
PO000423,SUP0042,WH012,PRD0297,392,18822.1,7378263.2,13-09-2024,18-10-2024,Delivered,Critical,,,,
PO000424,SUP0144,WH007,PRD0241,750,40887.56,30665670,27-07-2022,18-08-2022,Delivered,Medium,,,,
PO000425,SUP0021,WH009,PRD0242,730,42925.92,31335921.6,21-01-2024,27-02-2024,Delivered,High,,,,
PO000426,SUP0132,WH013,PRD0429,790,4618.65,3648733.5,04-10-2024,31-10-2024,Delivered,High,,,,
PO000427,SUP0188,WH016,PRD0010,82,27781.53,2278085.46,23-10-2022,05-11-2022,Cancelled,Critical,,,,
PO000428,SUP0160,WH016,PRD0445,227,16578.22,3763255.94,03-11-2023,23-11-2023,In Transit,Medium,,,,
PO000429,SUP0154,WH004,PRD0030,658,3790.86,2494385.88,08-03-2024,05-04-2024,In Transit,Critical,,,,
PO000430,SUP0124,WH003,PRD0004,380,18833.81,7156847.8,28-11-2023,22-12-2023,Cancelled,Low,,,,
PO000431,SUP0121,WH005,PRD0149,403,25320.85,10204302.55,12-06-2024,26-06-2024,Delivered,Critical,,,,
PO000432,SUP0081,WH018,PRD0255,112,8229.08,921656.96,06-05-2023,04-06-2023,Pending,Low,,,,
PO000433,SUP0221,WH011,PRD0011,966,27755.57,26811880.62,12-09-2023,07-10-2023,In Transit,Medium,,,,
PO000434,SUP0142,WH015,PRD0070,196,5210.58,1021273.68,05-01-2022,19-01-2022,In Transit,Medium,,,,
PO000435,SUP0194,WH003,PRD0085,228,223.41,50937.48,06-01-2024,03-02-2024,Cancelled,High,,,,
PO000436,SUP0077,WH007,PRD0485,524,33733.82,17676521.68,05-08-2024,20-08-2024,Pending,Medium,,,,
PO000437,SUP0231,WH004,PRD0303,523,20999.41,10982691.43,22-05-2024,15-06-2024,Pending,Medium,,,,
PO000438,SUP0123,WH010,PRD0178,190,26518.67,5038547.3,08-02-2024,26-02-2024,Cancelled,High,,,,
PO000439,SUP0129,WH010,PRD0200,519,44277.48,22980012.12,11-07-2022,19-08-2022,In Transit,Critical,,,,
PO000440,SUP0094,WH020,PRD0368,497,11956.01,5942136.97,08-11-2024,03-12-2024,In Transit,Medium,,,,
PO000441,SUP0105,WH009,PRD0445,173,16578.22,2868032.06,02-12-2023,30-12-2023,Delivered,Low,,,,
PO000442,SUP0142,WH010,PRD0059,513,34702.3,17802279.9,21-11-2024,20-12-2024,Delivered,Critical,,,,
PO000443,SUP0245,WH015,PRD0073,122,40554.07,4947596.54,10-04-2024,07-05-2024,Pending,Critical,,,,
PO000444,SUP0115,WH020,PRD0246,578,43372.73,25069437.94,28-11-2024,24-12-2024,Pending,High,,,,
PO000445,SUP0186,WH011,PRD0129,432,35644.93,15398609.76,09-03-2024,09-04-2024,In Transit,Medium,,,,
PO000446,SUP0153,WH012,PRD0444,957,35893.41,34349993.37,10-02-2022,12-03-2022,In Transit,Critical,,,,
PO000447,SUP0022,WH014,PRD0107,42,32266.57,1355195.94,07-11-2022,27-11-2022,In Transit,High,,,,
PO000448,SUP0216,WH006,PRD0103,776,17624.27,13676433.52,22-01-2022,19-02-2022,Delivered,Medium,,,,
PO000449,SUP0246,WH011,PRD0383,79,14749.36,1165199.44,02-06-2024,01-07-2024,Delivered,High,,,,
PO000450,SUP0164,WH011,PRD0227,386,40042.47,15456393.42,03-05-2024,16-05-2024,Delivered,High,,,,
PO000451,SUP0168,WH013,PRD0230,162,41145.95,6665643.9,02-04-2023,08-05-2023,In Transit,High,,,,
PO000452,SUP0156,WH018,PRD0229,284,2229.53,633186.52,16-06-2023,15-07-2023,Cancelled,High,,,,
PO000453,SUP0125,WH005,PRD0431,399,7104.5,2834695.5,27-04-2022,12-05-2022,In Transit,High,,,,
PO000454,SUP0065,WH008,PRD0404,975,14819.43,14448944.25,27-10-2024,12-11-2024,In Transit,High,,,,
PO000455,SUP0083,WH001,PRD0053,392,19493.1,7641295.2,22-02-2024,18-03-2024,Delivered,Medium,,,,
PO000456,SUP0232,WH003,PRD0262,152,49971.53,7595672.56,25-01-2022,14-02-2022,Delivered,Medium,,,,
PO000457,SUP0204,WH003,PRD0064,399,8445.95,3369934.05,12-02-2024,24-02-2024,In Transit,High,,,,
PO000458,SUP0045,WH007,PRD0101,406,37682.57,15299123.42,06-01-2023,29-01-2023,Delivered,Medium,,,,
PO000459,SUP0133,WH016,PRD0224,508,19416.59,9863627.72,03-10-2024,26-10-2024,Cancelled,Critical,,,,
PO000460,SUP0088,WH016,PRD0347,674,9609.88,6477059.12,24-11-2024,07-12-2024,Delivered,High,,,,
