shipment_id,order_id,carrier,transport_mode,shipment_date,expected_delivery,actual_delivery,delay_days,shipment_status,weight_kg,shipment_cost,,,10046
SHP000225,PO000225,Delhivery,Road,07-12-2023,20-12-2023,02-01-2024,13,In Transit,3847.72,26118.6,,,
SHP000226,PO000226,Delhivery,Road,06-12-2024,06-01-2025,12-01-2025,6,Delivered,1928.69,15811.24,,,
SHP000227,PO000227,DTDC,Air,17-06-2023,11-07-2023,25-07-2023,14,Delivered,3215.83,139380.4,,,
SHP000228,PO000228,Delhivery,Road,26-11-2023,19-12-2023,18-12-2023,0,Delivered,1960.41,14992.88,,,
SHP000229,PO000229,BlueDart,Road,13-04-2024,04-05-2024,Not Delivered,0,Cancelled,4878.62,41152.47,,,
SHP000230,PO000230,Rivigo,Road,08-02-2022,24-02-2022,10-03-2022,14,In Transit,2853.59,23664.48,,,
SHP000231,PO000231,Delhivery,Road,04-08-2023,13-08-2023,17-08-2023,4,Delivered,4010.24,34648.06,,,
SHP000232,PO000232,DTDC,Rail,08-06-2023,12-07-2023,09-07-2023,0,In Transit,24.48,131.65,,,
SHP000233,PO000233,XpressBees,Road,03-09-2023,18-09-2023,20-09-2023,2,Delivered,257.09,1878.64,,,
SHP000234,PO000234,Delhivery,Road,12-11-2024,09-12-2024,19-12-2024,10,Delivered,937.22,7046.94,,,
SHP000235,PO000235,Safexpress,Air,09-01-2022,03-02-2022,Not Delivered,0,Not Shipped,3146.43,164069.78,,,
SHP000236,PO000236,FedEx India,Air,07-10-2023,06-11-2023,Not Delivered,0,Cancelled,2750.88,99795.86,,,
SHP000237,PO000237,Rivigo,Road,26-08-2022,24-09-2022,Not Delivered,0,Cancelled,3534.65,29361.54,,,
SHP000238,PO000238,DTDC,Road,27-05-2022,01-07-2022,Not Delivered,0,Cancelled,3482.74,27896.58,,,
SHP000239,PO000239,Rivigo,Air,01-06-2023,03-07-2023,04-07-2023,1,Delivered,1883.59,71510.67,,,
SHP000240,PO000240,BlueDart,Air,21-07-2022,09-08-2022,12-08-2022,3,Delivered,4739.3,239206.48,,,
SHP000241,PO000241,Shadowfax,Air,12-06-2024,03-07-2024,06-07-2024,3,Delivered,1161.58,53362,,,
SHP000242,PO000242,TCI Express,Rail,11-10-2024,22-10-2024,28-10-2024,6,In Transit,4739.04,26383.9,,,
SHP000243,PO000243,Delhivery,Road,27-01-2022,08-02-2022,22-02-2022,14,Delivered,3143.06,25916.84,,,
SHP000244,PO000244,Shadowfax,Sea,27-10-2024,18-11-2024,01-12-2024,13,Delivered,1257.15,3048.86,,,
SHP000245,PO000245,Ecom Express,Road,22-12-2024,12-01-2025,24-01-2025,12,Delivered,4819.84,32581.19,,,
SHP000246,PO000246,Safexpress,Road,17-01-2023,30-01-2023,Not Delivered,0,Not Shipped,4741.54,39167.35,,,
SHP000247,PO000247,Safexpress,Road,27-06-2023,03-08-2023,18-08-2023,15,Delivered,2468.19,22554.95,,,
SHP000248,PO000248,Shadowfax,Road,09-02-2024,05-03-2024,Not Delivered,0,Not Shipped,3734.45,28181.85,,,
SHP000249,PO000249,Delhivery,Road,03-03-2024,20-03-2024,Not Delivered,0,Cancelled,3876.55,30944.3,,,
SHP000250,PO000250,FedEx India,Road,11-02-2024,06-03-2024,14-03-2024,8,Delivered,1207.95,10604.43,,,
SHP000251,PO000251,Ecom Express,Road,04-08-2022,20-08-2022,22-08-2022,2,Delivered,3328.75,28230.59,,,
SHP000252,PO000252,FedEx India,Road,17-05-2022,19-06-2022,29-06-2022,10,Delivered,4075.3,28860.45,,,
SHP000253,PO000253,Safexpress,Sea,27-11-2022,05-01-2023,06-01-2023,1,Delivered,879.15,2925.43,,,
SHP000254,PO000254,FedEx India,Sea,14-06-2022,19-07-2022,Not Delivered,0,Cancelled,974.94,2992.96,,,
SHP000255,PO000255,FedEx India,Road,11-02-2023,15-03-2023,Not Delivered,0,Cancelled,4858.11,45393.94,,,
SHP000256,PO000256,Shadowfax,Road,20-10-2024,14-11-2024,27-11-2024,13,Delivered,434.03,3284.15,,,
SHP000257,PO000257,Ecom Express,Rail,22-11-2024,27-12-2024,01-01-2025,5,Delivered,4448.39,19814.9,,,
SHP000258,PO000258,DTDC,Rail,17-05-2023,30-05-2023,29-05-2023,0,Delivered,57.74,251.56,,,
SHP000259,PO000259,Safexpress,Rail,28-11-2023,12-12-2023,Not Delivered,0,Not Shipped,3277.81,17099.89,,,
SHP000260,PO000260,BlueDart,Air,02-07-2024,08-08-2024,09-08-2024,1,Delivered,2898.06,125942.98,,,
SHP000261,PO000261,Rivigo,Road,14-04-2023,01-05-2023,11-05-2023,10,Delivered,4572.96,41448.43,,,
SHP000262,PO000262,FedEx India,Rail,09-07-2023,04-08-2023,07-08-2023,3,Delivered,2098.39,9822.82,,,
SHP000263,PO000263,TCI Express,Rail,17-10-2023,14-11-2023,19-11-2023,5,In Transit,4231.59,24553.53,,,
SHP000264,PO000264,DTDC,Road,02-10-2022,17-10-2022,Not Delivered,0,Not Shipped,2042.02,13242.8,,,
SHP000265,PO000265,FedEx India,Rail,04-08-2024,07-09-2024,21-09-2024,14,Delivered,690.85,3300.43,,,
SHP000266,PO000266,FedEx India,Road,09-06-2022,05-07-2022,06-07-2022,1,Delivered,481.68,3461.7,,,
SHP000267,PO000267,BlueDart,Road,11-06-2024,22-06-2024,Not Delivered,0,Not Shipped,4754.94,37089.77,,,
SHP000268,PO000268,Rivigo,Road,10-06-2023,16-06-2023,01-07-2023,15,Delivered,1014.58,6703.18,,,
SHP000269,PO000269,Shadowfax,Road,01-04-2023,27-04-2023,08-05-2023,11,Delivered,3795.71,31921.61,,,
SHP000270,PO000270,TCI Express,Sea,18-03-2023,05-04-2023,03-04-2023,0,Delivered,4601.44,15570.49,,,
SHP000271,PO000271,DTDC,Air,03-08-2022,09-08-2022,06-08-2022,0,In Transit,3046.1,148387.12,,,
SHP000272,PO000272,Safexpress,Road,26-09-2024,02-11-2024,09-11-2024,7,In Transit,4137.15,27709.31,,,
SHP000273,PO000273,BlueDart,Sea,25-08-2022,25-09-2022,Not Delivered,0,Not Shipped,3679.89,9877.16,,,
SHP000274,PO000274,Ecom Express,Road,28-05-2023,27-06-2023,Not Delivered,0,Cancelled,4168.54,38014.06,,,
SHP000275,PO000275,Delhivery,Road,15-08-2024,10-09-2024,10-09-2024,0,Delivered,1872.69,15980.45,,,
SHP000276,PO000276,Shadowfax,Road,22-11-2022,02-12-2022,13-12-2022,11,In Transit,3693.71,34359.46,,,
SHP000277,PO000277,Rivigo,Road,21-05-2024,03-06-2024,Not Delivered,0,Not Shipped,3455.94,28703.82,,,
SHP000278,PO000278,Ecom Express,Road,17-02-2022,01-03-2022,14-03-2022,13,Delivered,2106.17,16931.62,,,
SHP000279,PO000279,Rivigo,Rail,16-01-2023,21-02-2023,06-03-2023,13,Delivered,2458.85,14402.85,,,
SHP000280,PO000280,Safexpress,Rail,19-03-2024,16-04-2024,16-04-2024,0,Delivered,3087.18,13356.74,,,
SHP000281,PO000281,Ecom Express,Rail,05-11-2022,26-11-2022,29-11-2022,3,In Transit,1740.61,8537.97,,,
SHP000282,PO000282,FedEx India,Sea,20-04-2024,11-05-2024,25-05-2024,14,Delivered,2031.56,6604.37,,,
SHP000283,PO000283,Delhivery,Road,27-01-2022,20-02-2022,05-03-2022,13,Delivered,16.65,142.61,,,
SHP000284,PO000284,BlueDart,Air,03-11-2023,27-11-2023,09-12-2023,12,Delivered,4461.66,165673.22,,,
SHP000285,PO000285,TCI Express,Rail,09-09-2024,03-10-2024,04-10-2024,1,In Transit,886.39,3552.99,,,
SHP000286,PO000286,Shadowfax,Rail,14-10-2024,28-10-2024,09-11-2024,12,Delivered,3996.85,16511.67,,,
SHP000287,PO000287,Safexpress,Road,14-11-2023,12-12-2023,19-12-2023,7,Delivered,4555.66,31292.2,,,
SHP000288,PO000288,XpressBees,Rail,01-12-2022,07-01-2023,Not Delivered,0,Cancelled,1905.07,8976.98,,,
SHP000289,PO000289,Delhivery,Air,11-10-2024,11-11-2024,20-11-2024,9,Delivered,4795.2,238758.24,,,
SHP000290,PO000290,BlueDart,Road,27-02-2022,27-03-2022,06-04-2022,10,Delivered,1441.65,10330.19,,,
SHP000291,PO000291,TCI Express,Air,22-09-2023,16-10-2023,27-10-2023,11,Delivered,4105.3,167975.28,,,
SHP000292,PO000292,Safexpress,Road,21-12-2022,29-12-2022,Not Delivered,0,Cancelled,4090.98,32271.4,,,
SHP000293,PO000293,Safexpress,Road,10-02-2024,12-03-2024,25-03-2024,13,In Transit,1898.15,14358.61,,,
SHP000294,PO000294,DTDC,Road,13-09-2024,15-10-2024,16-10-2024,1,Delivered,3639.94,26143.76,,,
SHP000295,PO000295,Shadowfax,Road,12-11-2023,04-12-2023,Not Delivered,0,Cancelled,271.7,2344.2,,,
SHP000296,PO000296,Shadowfax,Rail,14-12-2022,03-01-2023,Not Delivered,0,Cancelled,1022.33,5244.79,,,
SHP000297,PO000297,Shadowfax,Road,10-06-2022,06-07-2022,10-07-2022,4,Delivered,4938.64,40834.86,,,
SHP000298,PO000298,Shadowfax,Rail,14-02-2023,14-03-2023,11-03-2023,0,Delivered,4472.12,18973.48,,,
SHP000299,PO000299,XpressBees,Road,01-08-2022,29-08-2022,03-09-2022,5,Delivered,3857.64,35851.16,,,
SHP000300,PO000300,Ecom Express,Rail,22-10-2022,05-11-2022,08-11-2022,3,Delivered,2820.28,11754.38,,,
SHP000301,PO000301,Shadowfax,Road,21-06-2022,10-07-2022,Not Delivered,0,Not Shipped,3356.32,24676.22,,,
SHP000302,PO000302,Rivigo,Sea,11-04-2023,02-05-2023,11-05-2023,9,Delivered,3944.53,11235.63,,,
SHP000303,PO000303,Delhivery,Road,22-11-2024,15-12-2024,Not Delivered,0,Cancelled,4144.55,27595.64,,,
SHP000304,PO000304,XpressBees,Air,08-10-2023,06-11-2023,03-11-2023,0,Delivered,681.67,29262.93,,,
SHP000305,PO000305,XpressBees,Road,04-05-2022,17-05-2022,29-05-2022,12,Delivered,256.81,1738.62,,,
SHP000306,PO000306,Shadowfax,Road,01-11-2023,07-11-2023,17-11-2023,10,Delivered,58.71,431.72,,,
SHP000307,PO000307,Safexpress,Sea,10-02-2024,22-02-2024,05-03-2024,12,Delivered,1596.53,5623.84,,,
SHP000308,PO000308,TCI Express,Road,25-10-2024,20-11-2024,Not Delivered,0,Not Shipped,25.02,197.38,,,
SHP000309,PO000309,Shadowfax,Rail,19-01-2023,11-02-2023,20-02-2023,9,Delivered,3044.32,12601.18,,,
SHP000310,PO000310,Rivigo,Road,06-12-2023,07-01-2024,19-01-2024,12,Delivered,223.89,1882.76,,,
SHP000311,PO000311,FedEx India,Sea,15-06-2022,24-06-2022,06-07-2022,12,In Transit,1204.63,4166.23,,,
SHP000312,PO000312,Shadowfax,Road,21-04-2022,19-05-2022,Not Delivered,0,Not Shipped,726.18,4913,,,
SHP000313,PO000313,Ecom Express,Air,02-01-2022,10-02-2022,07-02-2022,0,Delivered,4566.34,192972.39,,,
SHP000314,PO000314,Ecom Express,Road,21-03-2022,04-04-2022,Not Delivered,0,Not Shipped,1359.58,11299.5,,,
SHP000315,PO000315,Shadowfax,Road,11-12-2024,24-12-2024,Not Delivered,0,Not Shipped,879.77,6185.21,,,
SHP000316,PO000316,Delhivery,Road,22-10-2022,04-11-2022,Not Delivered,0,Not Shipped,459.91,4402.38,,,
SHP000317,PO000317,Shadowfax,Rail,24-12-2023,27-01-2024,25-01-2024,0,Delivered,2662.87,12548.25,,,
SHP000318,PO000318,XpressBees,Rail,05-04-2024,20-04-2024,Not Delivered,0,Not Shipped,674.24,3759.86,,,
SHP000319,PO000319,BlueDart,Road,13-12-2024,27-12-2024,08-01-2025,12,Delivered,4935.26,31596.47,,,
SHP000320,PO000320,FedEx India,Road,21-12-2023,07-01-2024,04-01-2024,0,In Transit,1924.68,18019.37,,,
SHP000321,PO000321,Shadowfax,Road,25-04-2022,11-05-2022,22-05-2022,11,Delivered,4043.15,26847.49,,,
SHP000322,PO000322,Delhivery,Road,26-12-2024,27-01-2025,Not Delivered,0,Cancelled,1743.93,12903.59,,,
SHP000323,PO000323,BlueDart,Rail,06-07-2024,12-08-2024,Not Delivered,0,Not Shipped,2950.6,14256.09,,,
SHP000324,PO000324,Delhivery,Road,20-10-2023,16-11-2023,20-11-2023,4,In Transit,4342.06,36573,,,
SHP000325,PO000325,Ecom Express,Air,13-08-2022,25-08-2022,29-08-2022,4,Delivered,4504.46,203502.94,,,
SHP000326,PO000326,Rivigo,Road,24-11-2022,26-12-2022,03-01-2023,8,Delivered,1860.89,11963.74,,,
SHP000327,PO000327,TCI Express,Road,26-04-2023,19-05-2023,31-05-2023,12,Delivered,4367.45,35972.46,,,
SHP000328,PO000328,Rivigo,Road,21-05-2024,31-05-2024,02-06-2024,2,Delivered,1744.27,16450.2,,,
SHP000329,PO000329,DTDC,Rail,15-01-2023,31-01-2023,12-02-2023,12,In Transit,1546.68,7676.41,,,
SHP000330,PO000330,Safexpress,Air,13-12-2022,25-12-2022,Not Delivered,0,Not Shipped,1392.43,64950.49,,,
SHP000331,PO000331,FedEx India,Road,14-06-2023,08-07-2023,Not Delivered,0,Cancelled,3050.77,23680.35,,,
SHP000332,PO000332,XpressBees,Road,04-06-2024,21-06-2024,18-06-2024,0,Delivered,1957.95,16507.19,,,
SHP000333,PO000333,Safexpress,Road,14-08-2023,01-09-2023,13-09-2023,12,In Transit,273.67,2491.93,,,
SHP000334,PO000334,Ecom Express,Sea,08-08-2023,26-08-2023,Not Delivered,0,Cancelled,4471.76,13796.47,,,
SHP000335,PO000335,XpressBees,Air,20-02-2024,17-03-2024,Not Delivered,0,Cancelled,1183.97,46009.69,,,
SHP000336,PO000336,Delhivery,Road,22-01-2022,22-02-2022,Not Delivered,0,Not Shipped,615.33,4283.49,,,
SHP000337,PO000337,FedEx India,Rail,14-06-2022,10-07-2022,15-07-2022,5,Delivered,4980.43,28450.07,,,
SHP000338,PO000338,Rivigo,Road,25-10-2022,24-11-2022,Not Delivered,0,Cancelled,3193.98,21856.5,,,
SHP000339,PO000339,DTDC,Rail,26-12-2023,09-01-2024,08-01-2024,0,Delivered,683.58,2800.11,,,
SHP000340,PO000340,Shadowfax,Road,24-12-2023,27-01-2024,Not Delivered,0,Not Shipped,3525.67,26204.88,,,
SHP000341,PO000341,XpressBees,Road,04-12-2024,14-12-2024,Not Delivered,0,Not Shipped,3662.95,30585.2,,,
SHP000342,PO000342,Rivigo,Rail,15-08-2022,18-09-2022,23-09-2022,5,Delivered,4254.58,19924.75,,,
SHP000343,PO000343,BlueDart,Road,19-08-2022,28-09-2022,11-10-2022,13,Delivered,3421.92,31961.94,,,
SHP000344,PO000344,DTDC,Rail,04-03-2022,26-03-2022,08-04-2022,13,Delivered,3104.82,13261.3,,,
SHP000345,PO000345,Delhivery,Rail,05-10-2023,13-10-2023,Not Delivered,0,Cancelled,4630.03,21801.63,,,
SHP000346,PO000346,Safexpress,Sea,11-05-2024,08-06-2024,07-06-2024,0,Delivered,1867.44,5813.7,,,
SHP000347,PO000347,Safexpress,Rail,16-05-2024,26-05-2024,23-05-2024,0,In Transit,4121.3,22554,,,
SHP000348,PO000348,Rivigo,Rail,23-08-2022,14-09-2022,20-09-2022,6,Delivered,4714.84,22056.92,,,
SHP000349,PO000349,TCI Express,Rail,23-05-2022,07-06-2022,17-06-2022,10,Delivered,4016.19,19895.98,,,
SHP000350,PO000350,Rivigo,Rail,27-07-2022,21-08-2022,02-09-2022,12,Delivered,4163.87,19308.88,,,
SHP000351,PO000351,Rivigo,Sea,10-02-2022,27-02-2022,04-03-2022,5,Delivered,1169.03,3893.7,,,
SHP000352,PO000352,Ecom Express,Road,17-09-2024,29-09-2024,08-10-2024,9,Delivered,4247.76,30944.51,,,
SHP000353,PO000353,Safexpress,Air,07-09-2024,24-09-2024,01-10-2024,7,Delivered,322.4,15851.66,,,
SHP000354,PO000354,BlueDart,Road,11-12-2023,30-12-2023,Not Delivered,0,Not Shipped,613.34,4614.68,,,
SHP000355,PO000355,XpressBees,Road,02-02-2024,23-02-2024,07-03-2024,13,In Transit,4023.85,28453.35,,,
SHP000356,PO000356,Safexpress,Road,23-01-2023,22-02-2023,Not Delivered,0,Not Shipped,1706.41,14813.39,,,
SHP000357,PO000357,XpressBees,Road,26-07-2023,25-08-2023,Not Delivered,0,Cancelled,3796.86,35333.61,,,
SHP000358,PO000358,BlueDart,Rail,27-11-2022,07-12-2022,07-12-2022,0,Delivered,23.32,122.28,,,
SHP000359,PO000359,DTDC,Road,05-08-2023,15-08-2023,Not Delivered,0,Cancelled,2075.21,19449.61,,,
SHP000360,PO000360,Delhivery,Rail,02-04-2022,03-05-2022,Not Delivered,0,Not Shipped,4780.86,21445.57,,,
SHP000361,PO000361,BlueDart,Road,27-05-2022,12-06-2022,14-06-2022,2,In Transit,3216.83,30382,,,
SHP000362,PO000362,DTDC,Sea,21-09-2022,11-10-2022,20-10-2022,9,Delivered,48.73,134.53,,,
SHP000363,PO000363,TCI Express,Road,02-06-2023,28-06-2023,08-07-2023,10,Delivered,4949,42679.46,,,
SHP000364,PO000364,FedEx India,Road,23-07-2024,07-08-2024,14-08-2024,7,Delivered,1396.39,9620.49,,,
SHP000365,PO000365,FedEx India,Road,14-04-2024,15-05-2024,Not Delivered,0,Not Shipped,2519.3,20534.56,,,
SHP000366,PO000366,TCI Express,Rail,01-08-2023,23-08-2023,02-09-2023,10,Delivered,2253.13,11548.86,,,
SHP000367,PO000367,Delhivery,Road,19-06-2024,08-07-2024,21-07-2024,13,Delivered,4243.72,37666.95,,,
SHP000368,PO000368,DTDC,Rail,19-04-2022,07-05-2022,11-05-2022,4,Delivered,922.96,5031.81,,,
SHP000369,PO000369,DTDC,Sea,12-08-2022,06-09-2022,Not Delivered,0,Not Shipped,3634.72,10754.62,,,
SHP000370,PO000370,TCI Express,Road,04-11-2024,10-11-2024,08-11-2024,0,Delivered,3224.87,30459.99,,,
SHP000371,PO000371,FedEx India,Rail,04-04-2022,25-04-2022,05-05-2022,10,Delivered,1556.83,6255.53,,,
SHP000372,PO000372,Delhivery,Road,19-02-2022,26-02-2022,04-03-2022,6,Delivered,4386.15,41558.27,,,
SHP000373,PO000373,DTDC,Rail,19-11-2024,09-12-2024,Not Delivered,0,Not Shipped,3302.99,14161.67,,,
SHP000374,PO000374,XpressBees,Rail,27-01-2023,19-02-2023,18-02-2023,0,In Transit,3338.58,17206.36,,,
SHP000375,PO000375,TCI Express,Road,05-02-2023,06-03-2023,Not Delivered,0,Cancelled,4109.04,36849.9,,,
SHP000376,PO000376,TCI Express,Road,04-02-2023,24-02-2023,Not Delivered,0,Not Shipped,914.31,6932.86,,,
SHP000377,PO000377,DTDC,Rail,23-09-2024,04-10-2024,Not Delivered,0,Not Shipped,2031.23,10340.57,,,
SHP000378,PO000378,BlueDart,Rail,14-05-2022,26-05-2022,Not Delivered,0,Cancelled,1591.89,7957.12,,,
SHP000379,PO000379,Safexpress,Air,24-08-2024,17-09-2024,Not Delivered,0,Cancelled,4586.79,242848.1,,,
SHP000380,PO000380,Safexpress,Sea,05-10-2022,05-11-2022,07-11-2022,2,In Transit,2917.17,7320.13,,,
SHP000381,PO000381,Delhivery,Road,28-12-2024,01-02-2025,13-02-2025,12,Delivered,3475.05,32847,,,
SHP000382,PO000382,XpressBees,Road,18-10-2022,14-11-2022,27-11-2022,13,Delivered,4339.97,32785.03,,,
SHP000383,PO000383,Safexpress,Road,05-06-2024,08-07-2024,Not Delivered,0,Cancelled,4241.59,37457.77,,,
SHP000384,PO000384,Shadowfax,Rail,28-05-2024,20-06-2024,26-06-2024,6,Delivered,846.51,4191.95,,,
SHP000385,PO000385,TCI Express,Road,07-01-2024,19-01-2024,Not Delivered,0,Cancelled,4821.87,33542.57,,,
SHP000386,PO000386,TCI Express,Rail,24-12-2024,05-01-2025,11-01-2025,6,Delivered,4363.3,18259.22,,,
SHP000387,PO000387,Rivigo,Road,26-02-2022,21-03-2022,25-03-2022,4,Delivered,2768.74,24939.47,,,
SHP000388,PO000388,XpressBees,Road,25-04-2023,28-05-2023,26-05-2023,0,Delivered,4356.52,39652.56,,,
SHP000389,PO000389,Safexpress,Rail,08-12-2023,03-01-2024,09-01-2024,6,Delivered,1140.89,6059.81,,,
SHP000390,PO000390,FedEx India,Rail,08-08-2023,25-08-2023,25-08-2023,0,Delivered,2612.77,14506.89,,,
SHP000391,PO000391,DTDC,Road,10-05-2023,19-05-2023,19-05-2023,0,In Transit,2244.04,17784.42,,,
SHP000392,PO000392,Delhivery,Rail,17-01-2023,18-02-2023,01-03-2023,11,Delivered,1768.99,10147.02,,,
SHP000393,PO000393,Ecom Express,Rail,03-06-2022,02-07-2022,14-07-2022,12,In Transit,3516.38,19972.8,,,
SHP000394,PO000394,XpressBees,Road,01-09-2022,06-10-2022,Not Delivered,0,Cancelled,3548.06,29501.92,,,
SHP000395,PO000395,XpressBees,Road,22-09-2023,03-10-2023,08-10-2023,5,In Transit,24.72,215.7,,,
SHP000396,PO000396,Delhivery,Rail,15-11-2022,13-12-2022,11-12-2022,0,In Transit,2036.53,9988.82,,,
SHP000397,PO000397,Ecom Express,Road,09-11-2023,06-12-2023,Not Delivered,0,Not Shipped,4982.58,38014.21,,,
SHP000398,PO000398,BlueDart,Road,01-05-2023,10-05-2023,12-05-2023,2,Delivered,1115.46,8107.23,,,
SHP000399,PO000399,DTDC,Road,18-04-2023,30-04-2023,Not Delivered,0,Not Shipped,3904.2,37461.25,,,
SHP000400,PO000400,XpressBees,Road,25-09-2022,08-10-2022,17-10-2022,9,Delivered,4425.42,29571.71,,,
SHP000401,PO000401,XpressBees,Sea,27-06-2022,05-07-2022,Not Delivered,0,Cancelled,2567.01,8032.11,,,
SHP000402,PO000402,Shadowfax,Road,26-07-2023,08-08-2023,12-08-2023,4,Delivered,4331.46,38403.88,,,
SHP000403,PO000403,FedEx India,Rail,17-07-2023,12-08-2023,25-08-2023,13,Delivered,4717.56,26860.16,,,
SHP000404,PO000404,BlueDart,Air,08-03-2024,30-03-2024,30-03-2024,0,Delivered,1545.35,72094.56,,,
SHP000405,PO000405,Ecom Express,Road,25-03-2023,28-04-2023,Not Delivered,0,Cancelled,4807.81,41480.69,,,
SHP000406,PO000406,Shadowfax,Road,22-01-2022,15-02-2022,Not Delivered,0,Cancelled,4290.7,30270.21,,,
SHP000407,PO000407,FedEx India,Road,08-12-2024,27-12-2024,Not Delivered,0,Cancelled,436.19,2828.76,,,
SHP000408,PO000408,FedEx India,Rail,12-10-2022,06-11-2022,Not Delivered,0,Cancelled,439.38,2194.19,,,
SHP000409,PO000409,Safexpress,Rail,15-11-2022,07-12-2022,Not Delivered,0,Not Shipped,2534.47,12379.23,,,
SHP000410,PO000410,DTDC,Road,19-01-2022,15-02-2022,02-03-2022,15,Delivered,2760.36,22199.74,,,
SHP000411,PO000411,Safexpress,Road,19-08-2022,11-09-2022,Not Delivered,0,Not Shipped,50.03,387.93,,,
SHP000412,PO000412,Safexpress,Road,16-07-2024,09-08-2024,12-08-2024,3,Delivered,809.12,7718.01,,,
SHP000413,PO000413,FedEx India,Road,01-04-2024,29-04-2024,11-05-2024,12,Delivered,1589.48,14017.6,,,
SHP000414,PO000414,FedEx India,Air,17-05-2024,31-05-2024,Not Delivered,0,Not Shipped,3390.12,159269.27,,,
SHP000415,PO000415,TCI Express,Road,26-07-2024,08-08-2024,13-08-2024,5,Delivered,932.07,7590.8,,,
SHP000416,PO000416,XpressBees,Rail,26-10-2024,28-11-2024,06-12-2024,8,In Transit,1676.26,8549.02,,,
SHP000417,PO000417,BlueDart,Road,13-06-2023,20-07-2023,Not Delivered,0,Cancelled,2010.1,17254.97,,,
SHP000418,PO000418,TCI Express,Road,01-01-2024,30-01-2024,Not Delivered,0,Cancelled,4301.89,32870.97,,,
SHP000419,PO000419,FedEx India,Road,02-04-2022,28-04-2022,08-05-2022,10,In Transit,1899.67,15063.6,,,
SHP000420,PO000420,DTDC,Rail,07-02-2024,04-03-2024,Not Delivered,0,Cancelled,3391.04,18661.11,,,
SHP000421,PO000421,TCI Express,Road,18-05-2023,09-06-2023,06-06-2023,0,Delivered,1761.25,16565.93,,,
SHP000422,PO000422,FedEx India,Rail,07-12-2022,24-12-2022,31-12-2022,7,Delivered,1946.75,10141.5,,,
SHP000423,PO000423,Safexpress,Road,13-09-2024,18-10-2024,19-10-2024,1,Delivered,4917.39,32754,,,
SHP000424,PO000424,BlueDart,Sea,27-07-2022,18-08-2022,30-08-2022,12,Delivered,4411.75,12556.04,,,
SHP000425,PO000425,DTDC,Rail,21-01-2024,27-02-2024,02-03-2024,4,Delivered,4543.13,27256.51,,,
SHP000426,PO000426,Rivigo,Air,04-10-2024,31-10-2024,09-11-2024,9,Delivered,4982.15,259444.54,,,
SHP000427,PO000427,XpressBees,Road,23-10-2022,05-11-2022,Not Delivered,0,Cancelled,1468.28,13195,,,
SHP000428,PO000428,Delhivery,Road,03-11-2023,23-11-2023,20-11-2023,0,In Transit,918.82,7043.22,,,
SHP000429,PO000429,Delhivery,Road,08-03-2024,05-04-2024,18-04-2024,13,In Transit,1285.3,10745.42,,,
SHP000430,PO000430,Rivigo,Rail,28-11-2023,22-12-2023,Not Delivered,0,Cancelled,4036.8,17475.95,,,
SHP000431,PO000431,Rivigo,Rail,12-06-2024,26-06-2024,07-07-2024,11,Delivered,1147.27,6265.07,,,
SHP000432,PO000432,Rivigo,Road,06-05-2023,04-06-2023,Not Delivered,0,Not Shipped,1046.82,7814.17,,,
SHP000433,PO000433,Rivigo,Air,12-09-2023,07-10-2023,21-10-2023,14,In Transit,2756.4,133847.88,,,
SHP000434,PO000434,TCI Express,Rail,05-01-2022,19-01-2022,24-01-2022,5,In Transit,3491.22,14638.84,,,
SHP000435,PO000435,DTDC,Sea,06-01-2024,03-02-2024,Not Delivered,0,Cancelled,415.72,1134.89,,,
SHP000436,PO000436,Shadowfax,Road,05-08-2024,20-08-2024,Not Delivered,0,Not Shipped,4735.34,41688.38,,,
SHP000437,PO000437,XpressBees,Rail,22-05-2024,15-06-2024,Not Delivered,0,Not Shipped,2639.48,13129.82,,,
SHP000438,PO000438,Rivigo,Rail,08-02-2024,26-02-2024,Not Delivered,0,Cancelled,2143.44,9398.92,,,
SHP000439,PO000439,BlueDart,Road,11-07-2022,19-08-2022,28-08-2022,9,In Transit,4272.35,27482.32,,,
SHP000440,PO000440,BlueDart,Road,08-11-2024,03-12-2024,08-12-2024,5,In Transit,1833.73,15956.51,,,
SHP000441,PO000441,XpressBees,Road,02-12-2023,30-12-2023,12-01-2024,13,Delivered,1879.16,14851.24,,,
SHP000442,PO000442,DTDC,Sea,21-11-2024,20-12-2024,03-01-2025,14,Delivered,4632.09,14821.48,,,
SHP000443,PO000443,DTDC,Sea,10-04-2024,07-05-2024,Not Delivered,0,Not Shipped,3727.76,11370.3,,,
SHP000444,PO000444,Delhivery,Rail,28-11-2024,24-12-2024,Not Delivered,0,Not Shipped,4115.3,16604.59,,,
SHP000445,PO000445,Ecom Express,Rail,09-03-2024,09-04-2024,06-04-2024,0,In Transit,2315.77,13399.65,,,
SHP000446,PO000446,Ecom Express,Air,10-02-2022,12-03-2022,22-03-2022,10,In Transit,1684.6,87789.99,,,
